scenario_id,transaction_id,amount,failure_code,failure_type,initial_attempt_count,recovery_probability,actual_recovery,allowed_action,gateway_response,verification_result,final_state,escalation_required,recovered_amount
SC0000124,TX0000124,309.21,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.3121,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000125,TX0000125,1095.04,CARD_BLOCKED,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000126,TX0000126,4618.79,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.296,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000127,TX0000127,3193.95,NETWORK_ERROR,TRANSIENT,1,0.7334,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3193.95
SC0000128,TX0000128,4372.78,GATEWAY_TIMEOUT,TRANSIENT,2,0.7827,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000129,TX0000129,587.55,CARD_BLOCKED,HARD_FAILURE,0,0.1251,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000130,TX0000130,1286.68,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.3721,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000131,TX0000131,3411.66,CARD_BLOCKED,HARD_FAILURE,0,0.1554,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000132,TX0000132,1847.75,GATEWAY_TIMEOUT,TRANSIENT,1,0.7724,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1847.75
SC0000133,TX0000133,3452.19,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.4306,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000134,TX0000134,4091.77,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,2,0.1987,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000135,TX0000135,4985.01,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3091,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000136,TX0000136,2680.34,BANK_TIMEOUT,TRANSIENT,2,0.7295,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000137,TX0000137,2756.51,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.2884,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000138,TX0000138,24338.32,INVALID_CARD,HARD_FAILURE,0,0.0823,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000139,TX0000139,21530.56,GATEWAY_TIMEOUT,TRANSIENT,0,0.8825,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,21530.56
SC0000140,TX0000140,2237.5,BANK_TIMEOUT,TRANSIENT,0,0.97,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2237.5
SC0000141,TX0000141,1079.58,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4176,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000142,TX0000142,7020.9,FRAUD_SUSPECTED,HARD_FAILURE,0,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000143,TX0000143,3518.54,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.5762,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000144,TX0000144,4426.63,BANK_SERVER_ERROR,TRANSIENT,2,0.6898,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000145,TX0000145,667.68,GATEWAY_TIMEOUT,TRANSIENT,2,0.6972,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000146,TX0000146,2322.58,BANK_TIMEOUT,TRANSIENT,0,0.9013,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2322.58
SC0000147,TX0000147,450.75,BANK_TIMEOUT,TRANSIENT,0,0.8873,0,RETRY_PAYMENT,UNKNOWN_GATEWAY_ERROR,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0000148,TX0000148,3293.42,BANK_TIMEOUT,TRANSIENT,0,0.8954,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3293.42
SC0000149,TX0000149,507.56,NETWORK_ERROR,TRANSIENT,0,0.9178,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,507.56
SC0000150,TX0000150,3240.35,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.2889,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000151,TX0000151,2513.14,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.1548,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000152,TX0000152,1828.08,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4772,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000153,TX0000153,2819.58,NETWORK_ERROR,TRANSIENT,0,0.9308,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2819.58
SC0000154,TX0000154,7219.15,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.521,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000155,TX0000155,3485.48,INVALID_CARD,HARD_FAILURE,2,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000156,TX0000156,2804.3,INVALID_CARD,HARD_FAILURE,1,0.0983,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000157,TX0000157,19629.6,NETWORK_ERROR,TRANSIENT,0,0.8952,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,19629.6
SC0000158,TX0000158,901.14,NETWORK_ERROR,TRANSIENT,0,0.9093,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,901.14
SC0000159,TX0000159,4766.76,NETWORK_ERROR,TRANSIENT,0,0.9024,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,4766.76
SC0000160,TX0000160,1620.35,BANK_SERVER_ERROR,TRANSIENT,0,0.9147,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1620.35
SC0000161,TX0000161,7204.57,BANK_TIMEOUT,TRANSIENT,0,0.9135,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,7204.57
SC0000162,TX0000162,6063.91,GATEWAY_TIMEOUT,TRANSIENT,1,0.8226,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,6063.91
SC0000163,TX0000163,11230.66,BANK_TIMEOUT,TRANSIENT,1,0.8176,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,11230.66
SC0000164,TX0000164,6671.46,NETWORK_ERROR,TRANSIENT,1,0.8399,0,RETRY_PAYMENT,GATEWAY_TIMEOUT,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0000165,TX0000165,455.17,BANK_SERVER_ERROR,TRANSIENT,0,0.8392,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,455.17
SC0000166,TX0000166,2484.55,NETWORK_ERROR,TRANSIENT,2,0.5884,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000167,TX0000167,678.29,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.3354,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000168,TX0000168,831.14,INVALID_CARD,HARD_FAILURE,0,0.2201,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000169,TX0000169,2348.11,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4459,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000170,TX0000170,1599.37,BANK_TIMEOUT,TRANSIENT,0,0.9708,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1599.37
SC0000171,TX0000171,1471.13,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.2828,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000172,TX0000172,595.83,BANK_SERVER_ERROR,TRANSIENT,0,0.8243,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,595.83
SC0000173,TX0000173,17832.38,BANK_SERVER_ERROR,TRANSIENT,0,0.7907,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,17832.38
SC0000174,TX0000174,4182.38,INVALID_CARD,HARD_FAILURE,0,0.2082,1,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000175,TX0000175,2234.38,INVALID_CARD,HARD_FAILURE,0,0.1346,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000176,TX0000176,1197.07,BANK_TIMEOUT,TRANSIENT,2,0.6183,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000177,TX0000177,1898.83,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.291,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000178,TX0000178,1336.12,BANK_TIMEOUT,TRANSIENT,2,0.5795,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000179,TX0000179,4449.75,GATEWAY_TIMEOUT,TRANSIENT,0,0.9203,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,4449.75
SC0000180,TX0000180,945.56,BANK_TIMEOUT,TRANSIENT,0,0.9648,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,945.56
SC0000181,TX0000181,501.5,FRAUD_SUSPECTED,HARD_FAILURE,0,0.0467,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000182,TX0000182,2073.81,CARD_BLOCKED,HARD_FAILURE,0,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000183,TX0000183,1309.59,BANK_SERVER_ERROR,TRANSIENT,1,0.7507,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1309.59
SC0000184,TX0000184,3109.66,BANK_SERVER_ERROR,TRANSIENT,0,0.8773,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3109.66
SC0000185,TX0000185,2480.15,BANK_TIMEOUT,TRANSIENT,1,0.6849,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2480.15
SC0000186,TX0000186,26859.52,NETWORK_ERROR,TRANSIENT,1,0.7896,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,26859.52
SC0000187,TX0000187,886.07,INVALID_CARD,HARD_FAILURE,1,0.0995,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000188,TX0000188,10094.82,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4211,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000189,TX0000189,617.38,BANK_SERVER_ERROR,TRANSIENT,1,0.6694,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,617.38
SC0000190,TX0000190,1581.19,INVALID_CARD,HARD_FAILURE,0,0.0449,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000191,TX0000191,1382.5,BANK_TIMEOUT,TRANSIENT,0,0.9236,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1382.5
SC0000192,TX0000192,204.65,INVALID_CARD,HARD_FAILURE,0,0.213,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000193,TX0000193,1968.64,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.4204,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000194,TX0000194,3169.63,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.3161,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000195,TX0000195,4125.59,CARD_BLOCKED,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000196,TX0000196,19290.47,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5035,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000197,TX0000197,1288.74,BANK_SERVER_ERROR,TRANSIENT,1,0.7728,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1288.74
SC0000198,TX0000198,3307.02,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4573,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000199,TX0000199,3241.43,GATEWAY_TIMEOUT,TRANSIENT,2,0.5865,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000200,TX0000200,800.23,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.2794,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000201,TX0000201,1302.72,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.432,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000202,TX0000202,1369.33,BANK_SERVER_ERROR,TRANSIENT,2,0.679,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000203,TX0000203,4246.5,GATEWAY_TIMEOUT,TRANSIENT,1,0.8462,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,4246.5
SC0000204,TX0000204,425.73,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.383,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000205,TX0000205,3623.49,NETWORK_ERROR,TRANSIENT,2,0.5653,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000206,TX0000206,4072.82,GATEWAY_TIMEOUT,TRANSIENT,2,0.5646,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000207,TX0000207,3503.96,BANK_SERVER_ERROR,TRANSIENT,0,0.8604,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3503.96
SC0000208,TX0000208,1818.14,GATEWAY_TIMEOUT,TRANSIENT,0,0.9795,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1818.14
SC0000209,TX0000209,3340.32,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,2,0.321,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000210,TX0000210,1908.06,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.1595,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000211,TX0000211,325.68,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4885,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000212,TX0000212,7155.52,CARD_BLOCKED,HARD_FAILURE,0,0.1241,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000213,TX0000213,3466.75,GATEWAY_TIMEOUT,TRANSIENT,1,0.8118,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3466.75
SC0000214,TX0000214,6102.52,NETWORK_ERROR,TRANSIENT,0,0.9309,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,6102.52
SC0000215,TX0000215,569.9,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.3385,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000216,TX0000216,4160.64,INVALID_CARD,HARD_FAILURE,0,0.1873,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000217,TX0000217,2998.63,GATEWAY_TIMEOUT,TRANSIENT,0,0.9582,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2998.63
SC0000218,TX0000218,839.37,NETWORK_ERROR,TRANSIENT,0,0.8747,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,839.37
SC0000219,TX0000219,2685.47,BANK_SERVER_ERROR,TRANSIENT,0,0.722,0,RETRY_PAYMENT,BANK_DECLINED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0000220,TX0000220,1766.08,GATEWAY_TIMEOUT,TRANSIENT,0,0.9537,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1766.08
SC0000221,TX0000221,1908.69,BANK_TIMEOUT,TRANSIENT,2,0.7344,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000222,TX0000222,1630.49,BANK_SERVER_ERROR,TRANSIENT,0,0.8124,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1630.49
SC0000223,TX0000223,5964.93,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.5103,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000224,TX0000224,488.74,INVALID_CARD,HARD_FAILURE,3,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000225,TX0000225,422.14,BANK_SERVER_ERROR,TRANSIENT,1,0.8538,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,422.14
SC0000226,TX0000226,2994.63,FRAUD_SUSPECTED,HARD_FAILURE,2,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000227,TX0000227,2789.01,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.4174,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000228,TX0000228,3105.43,NETWORK_ERROR,TRANSIENT,0,0.8858,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3105.43
SC0000229,TX0000229,16416.96,BANK_SERVER_ERROR,TRANSIENT,0,0.934,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,16416.96
SC0000230,TX0000230,3004.69,FRAUD_SUSPECTED,HARD_FAILURE,0,0.1239,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000231,TX0000231,929.31,NETWORK_ERROR,TRANSIENT,1,0.6628,0,RETRY_PAYMENT,GATEWAY_TIMEOUT,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0000232,TX0000232,31657.71,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.2543,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000233,TX0000233,2134.61,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3995,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000234,TX0000234,5862.27,INVALID_CARD,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000235,TX0000235,688.2,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4875,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000236,TX0000236,556.29,INVALID_CARD,HARD_FAILURE,0,0.0481,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000237,TX0000237,1955.31,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.5455,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000238,TX0000238,5588.61,BANK_TIMEOUT,TRANSIENT,2,0.7929,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0000239,TX0000239,15882.96,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5509,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000240,TX0000240,904.02,INVALID_CARD,HARD_FAILURE,0,0.1285,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000241,TX0000241,1910.57,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4191,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000242,TX0000242,2501.75,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.3523,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000243,TX0000243,2535.07,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.2957,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000244,TX0000244,2228.76,NETWORK_ERROR,TRANSIENT,1,0.8214,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2228.76
SC0000245,TX0000245,2419.44,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.5419,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0000246,TX0000246,10022.91,GATEWAY_TIMEOUT,TRANSIENT,0,0.7148,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,10022.91
SC0000247,TX0000247,8691.76,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.2303,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
