transaction_id,customer_id,amount,payment_method,customer_type,customer_age_days,previous_transactions,previous_success_rate,failure_code,failure_type,attempt_count,time_since_failure_min,hour_of_day,is_weekend,true_recovery_probability,actual_recovery,recovered_amount,recovery_attempts,final_status
TX0000233,C01764,2134.61,DEBIT_CARD,LOYAL,1156,39,0.8805,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,703,4,1,0.3995,0,0.0,1,UNRECOVERED
TX0000234,C05408,5862.27,CREDIT_CARD,RETURNING,101,9,0.9594,INVALID_CARD,HARD_FAILURE,1,98,3,1,0.01,0,0.0,2,UNRECOVERED
TX0000237,C04786,1955.31,DEBIT_CARD,LOYAL,1395,39,0.8891,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1026,19,0,0.5455,1,1955.31,1,RECOVERED
TX0000238,C09821,5588.61,WALLET,LOYAL,749,86,0.9472,BANK_TIMEOUT,TRANSIENT,2,9,7,0,0.7929,1,5588.61,3,RECOVERED
TX0000240,C04032,904.02,UPI,RETURNING,235,13,0.9424,INVALID_CARD,HARD_FAILURE,0,721,2,1,0.1285,0,0.0,1,UNRECOVERED
TX0000241,C02256,1910.57,CREDIT_CARD,RETURNING,391,28,0.8671,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,793,5,0,0.4191,1,1910.57,1,RECOVERED
TX0000242,C05371,2501.75,DEBIT_CARD,NEW,47,3,0.6333,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,269,22,0,0.3523,0,0.0,1,UNRECOVERED
TX0000243,C04318,2535.07,CREDIT_CARD,RETURNING,137,4,0.8253,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,1375,9,0,0.2957,1,2535.07,3,RECOVERED
TX0000245,C08886,2419.44,CREDIT_CARD,LOYAL,938,49,0.942,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1281,13,1,0.5419,0,0.0,1,UNRECOVERED
TX0000247,C06559,8691.76,DEBIT_CARD,RETURNING,225,19,0.8886,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,291,16,0,0.2303,1,8691.76,3,RECOVERED
TX0000248,C05974,3340.54,WALLET,LOYAL,1947,46,0.9885,CARD_BLOCKED,HARD_FAILURE,1,786,18,0,0.0608,0,0.0,2,UNRECOVERED
TX0000249,C09490,611.88,DEBIT_CARD,RETURNING,240,11,0.8657,BANK_SERVER_ERROR,TRANSIENT,0,1305,2,0,0.827,1,611.88,1,RECOVERED
TX0000250,C01738,1740.9,CREDIT_CARD,RETURNING,277,12,0.7625,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,840,10,0,0.4489,1,1740.9,1,RECOVERED
TX0000251,C08764,6372.36,UPI,LOYAL,994,27,0.9672,BANK_TIMEOUT,TRANSIENT,1,2,14,0,0.9336,1,6372.36,2,RECOVERED
TX0000253,C01093,1479.6,UPI,RETURNING,406,27,0.8792,BANK_SERVER_ERROR,TRANSIENT,2,812,18,1,0.682,1,1479.6,3,RECOVERED
TX0000256,C01649,12970.64,CREDIT_CARD,RETURNING,413,30,0.9294,INVALID_CARD,HARD_FAILURE,0,712,22,0,0.1272,0,0.0,1,UNRECOVERED
TX0000257,C08035,4523.98,DEBIT_CARD,NEW,1,0,0.7693,GATEWAY_TIMEOUT,TRANSIENT,0,1002,6,1,0.8146,1,4523.98,1,RECOVERED
TX0000260,C08728,9319.02,CREDIT_CARD,RETURNING,149,29,0.862,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,725,7,0,0.4317,1,9319.02,1,RECOVERED
TX0000262,C09664,432.93,DEBIT_CARD,LOYAL,1340,85,0.973,FRAUD_SUSPECTED,HARD_FAILURE,0,262,13,1,0.1096,0,0.0,1,UNRECOVERED
TX0000263,C08330,1449.72,NET_BANKING,RETURNING,114,21,0.9278,BANK_TIMEOUT,TRANSIENT,0,1155,21,0,0.9619,1,1449.72,1,RECOVERED
TX0000265,C07649,1737.9,DEBIT_CARD,RETURNING,304,24,0.897,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,53,0,0,0.4528,1,1737.9,1,RECOVERED
TX0000267,C04222,2965.83,UPI,RETURNING,340,17,0.7538,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1292,22,0,0.4439,0,0.0,1,UNRECOVERED
TX0000268,C03998,689.25,DEBIT_CARD,NEW,22,3,0.5915,BANK_TIMEOUT,TRANSIENT,1,1176,18,0,0.7004,1,689.25,2,RECOVERED
TX0000269,C09903,3040.85,UPI,RETURNING,123,10,0.9481,CARD_BLOCKED,HARD_FAILURE,0,1177,6,0,0.0926,0,0.0,1,UNRECOVERED
TX0000271,C05737,3229.48,UPI,RETURNING,191,22,0.8436,NETWORK_ERROR,TRANSIENT,1,1341,21,1,0.8155,1,3229.48,2,RECOVERED
TX0000273,C00236,396.7,CREDIT_CARD,RETURNING,302,11,0.8551,GATEWAY_TIMEOUT,TRANSIENT,1,130,5,1,0.7518,1,396.7,2,RECOVERED
TX0000275,C04046,1356.32,CREDIT_CARD,RETURNING,297,22,0.8696,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1392,22,1,0.4322,1,1356.32,1,RECOVERED
TX0000276,C07049,9560.14,UPI,LOYAL,1390,64,0.9688,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,339,20,1,0.4101,1,9560.14,2,RECOVERED
TX0000277,C05246,967.43,NET_BANKING,NEW,30,0,0.5446,NETWORK_ERROR,TRANSIENT,0,635,2,0,0.792,1,967.43,1,RECOVERED
TX0000278,C07707,2750.03,CREDIT_CARD,RETURNING,170,23,0.903,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,588,17,1,0.4102,1,2750.03,1,RECOVERED
TX0000279,C03186,1405.87,UPI,NEW,41,0,0.5382,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,835,3,0,0.2276,0,0.0,1,UNRECOVERED
TX0000280,C09314,461.5,DEBIT_CARD,RETURNING,462,24,0.8253,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,18,20,1,0.511,0,0.0,1,UNRECOVERED
TX0000282,C01309,526.42,CREDIT_CARD,RETURNING,65,28,0.849,BANK_TIMEOUT,TRANSIENT,1,458,3,0,0.7922,0,0.0,2,UNRECOVERED
TX0000283,C07699,4705.34,CREDIT_CARD,NEW,22,2,0.6849,BANK_SERVER_ERROR,TRANSIENT,1,897,1,1,0.6455,1,4705.34,2,RECOVERED
TX0000284,C07411,428.88,CREDIT_CARD,RETURNING,325,21,0.889,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1362,18,0,0.5109,1,428.88,1,RECOVERED
TX0000285,C00547,2320.67,NET_BANKING,NEW,42,3,0.691,FRAUD_SUSPECTED,HARD_FAILURE,3,1087,1,0,0.01,0,0.0,3,ESCALATED
TX0000286,C05237,7248.97,DEBIT_CARD,LOYAL,1076,60,0.898,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,733,8,0,0.5575,0,0.0,1,UNRECOVERED
TX0000287,C03043,4375.76,UPI,RETURNING,448,4,0.8284,BANK_SERVER_ERROR,TRANSIENT,0,856,0,0,0.8641,1,4375.76,1,RECOVERED
TX0000288,C08682,1588.11,CREDIT_CARD,LOYAL,1610,38,0.9589,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,546,19,0,0.4555,0,0.0,2,UNRECOVERED
TX0000289,C02867,3841.68,UPI,RETURNING,292,23,0.8681,BANK_SERVER_ERROR,TRANSIENT,0,132,10,1,0.8722,1,3841.68,1,RECOVERED
TX0000290,C09441,5667.66,DEBIT_CARD,RETURNING,86,10,0.9788,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1430,15,1,0.428,1,5667.66,1,RECOVERED
TX0000291,C05066,848.09,UPI,RETURNING,428,12,0.9549,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,364,14,1,0.4451,0,0.0,1,UNRECOVERED
TX0000292,C04869,7731.94,DEBIT_CARD,NEW,49,3,0.8586,BANK_SERVER_ERROR,TRANSIENT,0,662,16,0,0.8026,0,0.0,1,UNRECOVERED
TX0000294,C01688,613.32,DEBIT_CARD,RETURNING,121,20,0.9747,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,976,10,1,0.3362,1,613.32,3,RECOVERED
TX0000296,C08101,1925.65,WALLET,RETURNING,487,27,0.7786,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,124,20,1,0.378,1,1925.65,2,RECOVERED
TX0000300,C05638,8494.86,UPI,RETURNING,208,9,0.8996,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,424,22,0,0.3678,0,0.0,2,UNRECOVERED
TX0000301,C04002,24908.0,UPI,RETURNING,416,15,0.896,BANK_SERVER_ERROR,TRANSIENT,1,572,11,0,0.7449,0,0.0,2,UNRECOVERED
TX0000302,C05555,465.09,UPI,RETURNING,264,16,0.8167,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,1087,10,1,0.2102,0,0.0,3,ESCALATED
TX0000303,C06594,1642.31,UPI,LOYAL,734,61,0.9522,NETWORK_ERROR,TRANSIENT,0,1311,17,0,0.961,1,1642.31,1,RECOVERED
TX0000304,C04413,914.09,WALLET,NEW,47,3,0.5855,BANK_TIMEOUT,TRANSIENT,0,951,23,0,0.7701,1,914.09,1,RECOVERED
TX0000305,C08608,2414.77,DEBIT_CARD,LOYAL,1858,66,0.8965,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1410,12,0,0.53,1,2414.77,1,RECOVERED
TX0000306,C09503,857.03,NET_BANKING,NEW,32,3,0.6042,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,986,23,1,0.3781,0,0.0,1,UNRECOVERED
TX0000307,C03533,6690.0,CREDIT_CARD,NEW,27,0,0.7158,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1402,0,0,0.2636,0,0.0,1,UNRECOVERED
TX0000308,C04573,25179.08,CREDIT_CARD,RETURNING,137,27,0.7668,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,847,14,0,0.4051,1,25179.08,1,RECOVERED
TX0000309,C03101,2952.77,NET_BANKING,RETURNING,346,11,0.9138,CARD_BLOCKED,HARD_FAILURE,1,367,19,0,0.0208,0,0.0,2,UNRECOVERED
TX0000310,C01480,520.13,DEBIT_CARD,RETURNING,313,11,0.7999,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1438,22,0,0.4618,1,520.13,1,RECOVERED
TX0000313,C08834,10348.02,CREDIT_CARD,RETURNING,401,26,0.8741,BANK_TIMEOUT,TRANSIENT,0,176,10,0,0.9243,1,10348.02,1,RECOVERED
TX0000314,C03806,3525.1,UPI,RETURNING,311,13,0.8113,BANK_TIMEOUT,TRANSIENT,2,416,7,0,0.7134,1,3525.1,3,RECOVERED
TX0000315,C02469,3062.45,CREDIT_CARD,RETURNING,135,10,0.8002,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1368,6,1,0.4122,0,0.0,1,UNRECOVERED
TX0000317,C08254,1354.59,CREDIT_CARD,RETURNING,493,4,0.8766,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,190,13,0,0.4995,0,0.0,1,UNRECOVERED
TX0000318,C06008,4305.05,UPI,NEW,60,1,0.6783,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1106,13,0,0.3867,0,0.0,1,UNRECOVERED
TX0000320,C08583,6052.02,DEBIT_CARD,RETURNING,277,9,0.805,NETWORK_ERROR,TRANSIENT,0,432,17,0,0.8675,1,6052.02,1,RECOVERED
TX0000321,C05923,1489.86,CREDIT_CARD,NEW,53,0,0.6563,INVALID_CARD,HARD_FAILURE,0,810,5,1,0.01,0,0.0,1,UNRECOVERED
TX0000322,C03498,100.0,UPI,RETURNING,65,11,0.8241,INVALID_CARD,HARD_FAILURE,0,415,2,1,0.0643,0,0.0,1,UNRECOVERED
TX0000325,C09973,4512.93,UPI,NEW,57,2,0.7117,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,577,9,1,0.3856,0,0.0,1,UNRECOVERED
TX0000328,C06150,1306.17,CREDIT_CARD,NEW,52,0,0.7326,GATEWAY_TIMEOUT,TRANSIENT,1,744,4,1,0.6952,0,0.0,2,UNRECOVERED
TX0000329,C04754,2115.25,DEBIT_CARD,LOYAL,546,72,0.9062,CARD_BLOCKED,HARD_FAILURE,1,930,17,1,0.0402,0,0.0,2,UNRECOVERED
TX0000331,C00031,2572.9,CREDIT_CARD,RETURNING,66,25,0.9158,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,164,16,1,0.4409,1,2572.9,1,RECOVERED
TX0000333,C04853,641.74,CREDIT_CARD,RETURNING,317,11,0.8912,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,906,0,0,0.4015,0,0.0,1,UNRECOVERED
TX0000334,C03265,11149.83,CREDIT_CARD,RETURNING,158,27,0.9238,BANK_TIMEOUT,TRANSIENT,2,778,20,0,0.7563,1,11149.83,3,RECOVERED
TX0000335,C05117,3208.09,UPI,RETURNING,385,15,0.9405,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,797,0,1,0.3946,0,0.0,2,UNRECOVERED
TX0000336,C04717,8375.18,UPI,NEW,37,1,0.8117,BANK_SERVER_ERROR,TRANSIENT,2,303,15,0,0.5569,0,0.0,3,ESCALATED
TX0000338,C09376,1739.04,UPI,RETURNING,373,8,0.852,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,29,8,1,0.4974,0,0.0,1,UNRECOVERED
TX0000340,C00419,3608.86,WALLET,RETURNING,376,4,0.9583,BANK_TIMEOUT,TRANSIENT,0,872,20,0,0.9464,1,3608.86,1,RECOVERED
TX0000345,C08340,3190.22,CREDIT_CARD,NEW,41,2,0.6139,BANK_SERVER_ERROR,TRANSIENT,0,285,21,1,0.7194,1,3190.22,1,RECOVERED
TX0000347,C00746,15846.17,NET_BANKING,LOYAL,1668,64,0.9412,BANK_TIMEOUT,TRANSIENT,3,467,1,1,0.6285,1,15846.17,4,RECOVERED
TX0000348,C09833,6136.04,UPI,RETURNING,313,24,0.8304,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,489,19,1,0.4824,1,6136.04,1,RECOVERED
TX0000349,C02766,715.16,UPI,LOYAL,704,31,0.9727,BANK_SERVER_ERROR,TRANSIENT,0,997,23,0,0.9793,1,715.16,1,RECOVERED
TX0000350,C02490,4144.54,DEBIT_CARD,RETURNING,398,7,0.7916,GATEWAY_TIMEOUT,TRANSIENT,3,1036,7,0,0.6072,1,4144.54,4,RECOVERED
TX0000351,C03801,3521.95,CREDIT_CARD,LOYAL,522,93,0.8822,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,527,12,1,0.522,0,0.0,1,UNRECOVERED
TX0000352,C04359,3959.9,UPI,LOYAL,1412,55,0.9163,NETWORK_ERROR,TRANSIENT,0,1075,23,1,0.9643,1,3959.9,1,RECOVERED
TX0000353,C00431,3042.9,CREDIT_CARD,LOYAL,1020,22,0.9211,BANK_SERVER_ERROR,TRANSIENT,0,197,20,1,0.938,1,3042.9,1,RECOVERED
TX0000354,C04028,891.88,DEBIT_CARD,RETURNING,208,19,0.9278,BANK_TIMEOUT,TRANSIENT,0,1056,18,0,0.9507,1,891.88,1,RECOVERED
TX0000357,C00852,5794.65,CREDIT_CARD,RETURNING,412,24,0.9656,NETWORK_ERROR,TRANSIENT,0,964,9,1,0.9051,1,5794.65,1,RECOVERED
TX0000360,C08260,6957.44,DEBIT_CARD,NEW,24,0,0.5129,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,675,16,1,0.1809,0,0.0,2,UNRECOVERED
TX0000361,C03410,950.58,CREDIT_CARD,RETURNING,426,18,0.9049,BANK_TIMEOUT,TRANSIENT,0,830,8,1,0.935,1,950.58,1,RECOVERED
TX0000364,C09736,1040.78,UPI,LOYAL,675,88,0.9116,BANK_TIMEOUT,TRANSIENT,1,729,20,0,0.8888,1,1040.78,2,RECOVERED
TX0000365,C08741,918.21,DEBIT_CARD,LOYAL,1366,55,0.9846,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,10,18,1,0.5291,0,0.0,1,UNRECOVERED
TX0000366,C05981,6720.57,UPI,RETURNING,250,28,0.8041,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,811,0,0,0.2766,1,6720.57,2,RECOVERED
TX0000367,C07916,10131.47,WALLET,NEW,48,2,0.7001,BANK_SERVER_ERROR,TRANSIENT,2,1413,11,0,0.5881,1,10131.47,3,RECOVERED
TX0000368,C04746,15306.4,NET_BANKING,RETURNING,278,15,0.8764,BANK_SERVER_ERROR,TRANSIENT,1,1365,1,0,0.758,0,0.0,2,UNRECOVERED
TX0000370,C09069,2803.38,UPI,LOYAL,1224,71,0.8814,NETWORK_ERROR,TRANSIENT,0,999,10,0,0.9741,1,2803.38,1,RECOVERED
TX0000371,C09992,19916.56,DEBIT_CARD,LOYAL,1209,27,0.9874,NETWORK_ERROR,TRANSIENT,0,1256,16,0,0.9596,1,19916.56,1,RECOVERED
TX0000372,C05864,1727.66,UPI,LOYAL,1778,57,0.9344,BANK_SERVER_ERROR,TRANSIENT,2,1430,11,0,0.7387,1,1727.66,3,RECOVERED
TX0000373,C08552,1303.27,DEBIT_CARD,LOYAL,1485,89,0.9248,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,371,11,0,0.4191,0,0.0,2,UNRECOVERED
TX0000374,C07668,891.11,NET_BANKING,LOYAL,1215,72,0.9311,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,191,9,0,0.5195,0,0.0,1,UNRECOVERED
TX0000375,C09870,2439.85,CREDIT_CARD,LOYAL,1438,84,0.9792,NETWORK_ERROR,TRANSIENT,3,933,23,1,0.7184,1,2439.85,4,RECOVERED
TX0000377,C00653,2596.84,CREDIT_CARD,NEW,5,2,0.8597,GATEWAY_TIMEOUT,TRANSIENT,0,1094,13,1,0.8479,1,2596.84,1,RECOVERED
TX0000378,C06380,1512.91,WALLET,RETURNING,383,21,0.7778,GATEWAY_TIMEOUT,TRANSIENT,0,924,10,1,0.8997,1,1512.91,1,RECOVERED
TX0000379,C00514,1932.69,DEBIT_CARD,NEW,60,2,0.565,NETWORK_ERROR,TRANSIENT,0,44,21,1,0.7095,0,0.0,1,UNRECOVERED
TX0000380,C06578,6354.54,CREDIT_CARD,RETURNING,293,5,0.8058,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,105,23,0,0.5133,1,6354.54,1,RECOVERED
TX0000382,C03516,524.39,UPI,LOYAL,1539,66,0.935,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,214,22,0,0.3838,0,0.0,3,ESCALATED
TX0000383,C08295,7351.99,CREDIT_CARD,LOYAL,1155,84,0.9589,CARD_BLOCKED,HARD_FAILURE,1,1388,14,0,0.0588,0,0.0,2,UNRECOVERED
TX0000384,C09441,488.38,CREDIT_CARD,RETURNING,86,10,0.9788,NETWORK_ERROR,TRANSIENT,0,1037,12,1,0.9104,1,488.38,1,RECOVERED
TX0000385,C04051,10944.43,UPI,RETURNING,235,8,0.8086,INVALID_CARD,HARD_FAILURE,0,66,2,0,0.1267,0,0.0,1,UNRECOVERED
TX0000387,C02383,1441.93,UPI,RETURNING,362,6,0.844,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,1125,15,0,0.3542,0,0.0,2,UNRECOVERED
TX0000388,C02353,3455.93,DEBIT_CARD,LOYAL,1532,95,0.961,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,341,18,0,0.463,0,0.0,2,UNRECOVERED
TX0000390,C01049,267.63,CREDIT_CARD,LOYAL,1536,80,0.978,BANK_TIMEOUT,TRANSIENT,0,1307,12,0,0.98,1,267.63,1,RECOVERED
TX0000391,C05697,1739.94,DEBIT_CARD,NEW,24,0,0.515,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,754,17,1,0.2108,0,0.0,1,UNRECOVERED
TX0000393,C08678,1566.1,UPI,RETURNING,417,21,0.9095,INVALID_CARD,HARD_FAILURE,0,1012,18,1,0.146,0,0.0,1,UNRECOVERED
TX0000394,C07131,527.5,DEBIT_CARD,NEW,46,2,0.5499,INVALID_CARD,HARD_FAILURE,1,1122,8,1,0.01,0,0.0,2,UNRECOVERED
TX0000395,C04440,2699.62,DEBIT_CARD,LOYAL,518,21,0.9848,NETWORK_ERROR,TRANSIENT,1,122,0,0,0.8141,1,2699.62,2,RECOVERED
TX0000397,C00835,11212.74,DEBIT_CARD,RETURNING,387,30,0.8407,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,911,9,0,0.3914,1,11212.74,2,RECOVERED
TX0000398,C02604,5832.06,CREDIT_CARD,LOYAL,839,76,0.9663,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,362,16,0,0.4721,0,0.0,2,UNRECOVERED
TX0000400,C04238,1845.93,WALLET,RETURNING,375,12,0.9307,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,1180,22,1,0.3922,1,1845.93,2,RECOVERED
TX0000401,C06142,2327.26,UPI,RETURNING,335,15,0.9214,BANK_SERVER_ERROR,TRANSIENT,0,1413,20,1,0.8794,1,2327.26,1,RECOVERED
TX0000402,C05271,2193.23,WALLET,RETURNING,315,29,0.9707,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,1042,14,1,0.2668,0,0.0,3,ESCALATED
TX0000403,C09180,2704.52,DEBIT_CARD,LOYAL,1582,95,0.9042,BANK_TIMEOUT,TRANSIENT,0,1366,21,0,0.9361,1,2704.52,1,RECOVERED
TX0000406,C06575,1046.19,UPI,NEW,31,1,0.7358,NETWORK_ERROR,TRANSIENT,0,974,20,0,0.814,1,1046.19,1,RECOVERED
TX0000407,C00329,7572.12,UPI,LOYAL,767,91,0.8869,BANK_TIMEOUT,TRANSIENT,3,773,5,1,0.6157,1,7572.12,4,RECOVERED
TX0000409,C05770,2065.99,UPI,RETURNING,109,11,0.9623,INVALID_CARD,HARD_FAILURE,3,227,0,1,0.01,0,0.0,3,ESCALATED
TX0000410,C09432,2423.96,WALLET,LOYAL,1157,74,0.8969,NETWORK_ERROR,TRANSIENT,0,211,23,1,0.98,1,2423.96,1,RECOVERED
TX0000411,C05338,3056.86,UPI,LOYAL,1404,30,0.8926,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1427,9,0,0.5494,1,3056.86,1,RECOVERED
TX0000416,C05497,3514.48,CREDIT_CARD,RETURNING,71,27,0.9083,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,3,958,9,1,0.213,0,0.0,3,ESCALATED
TX0000417,C00735,1958.41,DEBIT_CARD,RETURNING,460,18,0.8801,BANK_TIMEOUT,TRANSIENT,1,801,13,0,0.8641,1,1958.41,2,RECOVERED
TX0000418,C05750,7122.16,UPI,RETURNING,370,14,0.7569,BANK_TIMEOUT,TRANSIENT,0,133,5,1,0.8835,1,7122.16,1,RECOVERED
TX0000419,C07722,1856.56,UPI,LOYAL,1562,47,0.9374,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1377,4,0,0.5687,0,0.0,1,UNRECOVERED
TX0000425,C03664,1256.26,UPI,RETURNING,122,14,0.7705,INVALID_CARD,HARD_FAILURE,0,608,14,1,0.1589,0,0.0,1,UNRECOVERED
TX0000426,C02186,2652.32,CREDIT_CARD,NEW,48,1,0.5261,FRAUD_SUSPECTED,HARD_FAILURE,0,62,10,0,0.01,0,0.0,1,UNRECOVERED
TX0000427,C05699,622.95,DEBIT_CARD,LOYAL,517,53,0.8964,BANK_TIMEOUT,TRANSIENT,3,746,15,0,0.643,1,622.95,4,RECOVERED
TX0000430,C09197,1941.78,UPI,LOYAL,1895,58,0.9308,BANK_TIMEOUT,TRANSIENT,0,505,4,1,0.9625,1,1941.78,1,RECOVERED
TX0000431,C06274,1176.24,CREDIT_CARD,NEW,40,0,0.8826,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,129,10,1,0.3936,0,0.0,1,UNRECOVERED
TX0000432,C09624,1046.78,NET_BANKING,LOYAL,1156,37,0.9897,NETWORK_ERROR,TRANSIENT,2,155,14,1,0.7428,1,1046.78,3,RECOVERED
TX0000434,C03243,11368.07,UPI,RETURNING,76,26,0.9633,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,1086,8,1,0.3402,1,11368.07,2,RECOVERED
TX0000435,C08070,935.95,CREDIT_CARD,RETURNING,176,4,0.8631,BANK_SERVER_ERROR,TRANSIENT,2,405,5,0,0.6402,1,935.95,3,RECOVERED
TX0000436,C01462,948.47,UPI,RETURNING,216,28,0.9404,CARD_BLOCKED,HARD_FAILURE,0,158,21,1,0.1189,0,0.0,1,UNRECOVERED
TX0000437,C07071,1370.15,DEBIT_CARD,RETURNING,302,22,0.771,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,290,7,0,0.3907,0,0.0,1,UNRECOVERED
TX0000438,C04288,10111.82,NET_BANKING,RETURNING,158,27,0.8082,FRAUD_SUSPECTED,HARD_FAILURE,0,1386,14,0,0.0502,0,0.0,1,UNRECOVERED
TX0000439,C00040,2833.51,UPI,LOYAL,1130,50,0.8867,BANK_SERVER_ERROR,TRANSIENT,0,344,16,0,0.9109,0,0.0,1,UNRECOVERED
TX0000441,C04949,1238.99,CREDIT_CARD,LOYAL,1312,76,0.9345,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,279,20,0,0.3171,0,0.0,3,ESCALATED
TX0000443,C00297,720.67,UPI,RETURNING,204,5,0.9088,CARD_BLOCKED,HARD_FAILURE,2,676,17,0,0.01,0,0.0,3,ESCALATED
TX0000444,C08321,5580.02,UPI,NEW,59,3,0.6123,NETWORK_ERROR,TRANSIENT,0,33,3,1,0.7191,1,5580.02,1,RECOVERED
TX0000447,C07080,4711.79,DEBIT_CARD,NEW,3,1,0.5083,BANK_TIMEOUT,TRANSIENT,0,1300,18,0,0.7874,1,4711.79,1,RECOVERED
TX0000449,C00362,1431.61,NET_BANKING,RETURNING,329,6,0.841,INVALID_CARD,HARD_FAILURE,2,330,20,0,0.01,0,0.0,3,ESCALATED
TX0000450,C07048,3423.54,WALLET,RETURNING,304,7,0.8365,BANK_TIMEOUT,TRANSIENT,0,296,13,1,0.9191,1,3423.54,1,RECOVERED
TX0000451,C05681,1119.2,CREDIT_CARD,RETURNING,445,30,0.9733,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,326,6,1,0.5643,1,1119.2,1,RECOVERED
TX0000453,C09812,4416.17,UPI,LOYAL,1457,77,0.9777,BANK_TIMEOUT,TRANSIENT,2,10,5,1,0.8051,1,4416.17,3,RECOVERED
TX0000454,C04010,831.53,UPI,RETURNING,347,5,0.8034,FRAUD_SUSPECTED,HARD_FAILURE,0,887,23,1,0.0231,0,0.0,1,UNRECOVERED
TX0000455,C05800,2586.68,CREDIT_CARD,RETURNING,374,4,0.7508,INVALID_CARD,HARD_FAILURE,0,801,3,1,0.0485,0,0.0,1,UNRECOVERED
